nose_x,l_shouldr_x,r_shoulder_x,l_elbow_x,r_elbow_x,l_wrist_x,r_wrist_x,l_hip_x,r_hip_x,l_knee_x,r_knee_x,l_ankle_x,r_ankle_x,nose_y,l_shouldr_y,r_shoulder_y,l_elbow_y,r_elbow_y,l_wrist_y,r_wrist_y,l_hip_y,r_hip_y,l_knee_y,r_knee_y,l_ankle_y,r_ankle_y,nose_z,l_shouldr_z,r_shoulder_z,l_elbow_z,r_elbow_z,l_wrist_z,r_wrist_z,l_hip_z,r_hip_z,l_knee_z,r_knee_z,l_ankle_z,r_ankle_z,Output
0.432253897,0.488715798,0.373893738,0.500672817,0.352115989,0.512563169,0.346543849,0.455661684,0.390656829,0.466570914,0.385147482,0.471965849,0.375704736,0.280415058,0.384615242,0.368433446,0.495839983,0.47831431,0.593584239,0.577446401,0.589629591,0.587424576,0.735067189,0.737169206,0.882142842,0.880431414,-0.342474014,-0.14037928,-0.139816806,-0.069190279,-0.086243853,-0.141047105,-0.153410375,0.005041781,-0.005147076,0.029241627,0.003330816,0.190995112,0.170065671,4
0.38643679,0.452913851,0.339920342,0.475646734,0.326541185,0.492293447,0.325871915,0.438239813,0.372148931,0.456710666,0.377315819,0.472932398,0.374994099,0.27867201,0.365322948,0.379050314,0.471054733,0.493198395,0.569686472,0.592718124,0.580899835,0.586486638,0.73584491,0.732570469,0.879433095,0.881496429,-0.393538713,-0.180486113,-0.163316116,-0.112251759,-0.099226274,-0.181266695,-0.167343348,-0.000475194,0.000321429,0.010071315,0.007256794,0.15024513,0.167596549,4
0.44021669,0.489832014,0.372098237,0.506833196,0.343211949,0.522384882,0.339060932,0.453601032,0.386486977,0.466380924,0.382687479,0.473672241,0.374429345,0.293123126,0.384560794,0.370954424,0.489364356,0.476614356,0.59368521,0.572861731,0.59330368,0.589862406,0.742583871,0.740847528,0.884517133,0.885355651,-0.430545419,-0.188160628,-0.200358301,-0.110321447,-0.142673507,-0.189858347,-0.214062065,0.007650115,-0.007754707,0.038453914,0.004160438,0.189800873,0.159892112,4
0.568343282,0.548199415,0.476859868,0.538445592,0.401733965,0.535160065,0.372651339,0.460843861,0.399034113,0.470658213,0.38428539,0.472573578,0.3714647,0.40080741,0.4775545,0.355498016,0.590047598,0.40025714,0.695932567,0.497705072,0.604625285,0.575328946,0.735888481,0.72337395,0.881595194,0.872448623,-0.369965017,-0.103851929,-0.22970292,-0.024064112,-0.206629872,-0.15082401,-0.277585298,0.033765621,-0.033864342,-0.017950658,-0.137189776,0.163642138,0.04905038,4
0.59455061,0.554851413,0.519547641,0.53227216,0.440067291,0.51980257,0.394743055,0.45955953,0.402654499,0.474010468,0.382355303,0.469703019,0.363604963,0.466136187,0.531130075,0.397515625,0.63612771,0.398971438,0.743780077,0.489619911,0.600120604,0.566001475,0.727894723,0.702010512,0.877033055,0.868574083,-0.339055806,-0.069908306,-0.266439021,-0.009361174,-0.294131398,-0.124563172,-0.373912483,0.065765359,-0.065661147,-0.004196121,-0.218903348,0.150803432,-0.096022576,4
0.542989016,0.549512267,0.45549804,0.54037255,0.394482195,0.535215259,0.373873889,0.462906063,0.399183929,0.479183614,0.386682689,0.47370702,0.372194499,0.317064255,0.438765615,0.353296965,0.549447238,0.424381584,0.652850389,0.523002982,0.5853315,0.564112723,0.729400218,0.723952115,0.882588089,0.874630034,-0.391589016,-0.146181017,-0.226921991,-0.073508978,-0.211188078,-0.178569987,-0.288780689,0.030924061,-0.030936444,-0.031169359,-0.076524481,0.176534101,0.130452245,4
0.419295251,0.484498501,0.368130118,0.501111627,0.350772113,0.516387522,0.346447349,0.459828228,0.393070668,0.471365213,0.388278186,0.475404024,0.373743534,0.280417323,0.375981122,0.374513894,0.484196723,0.486944765,0.580139339,0.586469293,0.587214231,0.587956369,0.737145841,0.733982205,0.884132266,0.878835559,-0.347373992,-0.162627399,-0.152536556,-0.093335599,-0.09537971,-0.153513238,-0.162945211,0.002210134,-0.0023612,0.026076715,0.00096133,0.17069228,0.159487247,4
0.395182163,0.462185562,0.349005759,0.484743744,0.334996551,0.5065431,0.327859521,0.44298929,0.376639843,0.46115917,0.381063133,0.474620014,0.373351067,0.287767768,0.366612852,0.37925297,0.471163601,0.487465501,0.565037072,0.589084566,0.582675219,0.586780548,0.734727502,0.72831738,0.881582379,0.880873024,-0.381117702,-0.16981712,-0.142480329,-0.090824507,-0.077176571,-0.154976994,-0.149613723,-0.000480018,0.000347272,-0.014499208,-0.007806885,0.100957595,0.130277693,4
0.412421316,0.472135544,0.35732463,0.491082907,0.336023062,0.511689186,0.330333531,0.443118095,0.376471579,0.460283667,0.38250491,0.474997759,0.372753769,0.311797231,0.379696041,0.373938859,0.482441783,0.484040409,0.580818892,0.581959605,0.586386442,0.586939394,0.732465029,0.730578542,0.882688522,0.883640587,-0.449165046,-0.190715387,-0.193986282,-0.104987524,-0.12233074,-0.175418392,-0.200376242,0.003789417,-0.00384477,-0.013132721,-0.022929087,0.10539367,0.113730773,4
0.500799179,0.520655274,0.418996394,0.521484494,0.360353172,0.532495618,0.341780126,0.454604447,0.390927225,0.463715464,0.38567242,0.473804057,0.372052014,0.386819839,0.434333354,0.363388628,0.542550921,0.438260764,0.647524297,0.532665074,0.597733557,0.585248411,0.728302419,0.729892373,0.882001281,0.879030526,-0.525428653,-0.227244288,-0.273799837,-0.135140195,-0.202245384,-0.234242111,-0.271694869,0.021012302,-0.020896344,-0.043761883,-0.128944814,0.084207863,0.01477058,4
0.56521523,0.558022738,0.505241334,0.537246823,0.427375078,0.530410886,0.378168404,0.458926052,0.398576081,0.470655113,0.379388303,0.472233206,0.36050415,0.501462162,0.513606727,0.387116849,0.635870695,0.400848955,0.744853735,0.490503639,0.602461457,0.571632028,0.735837996,0.707879603,0.88029927,0.863891006,-0.343073279,-0.155472428,-0.317136258,-0.08834032,-0.277691334,-0.165245324,-0.254509479,0.04723322,-0.047062449,-0.037753619,-0.246645719,0.124939308,-0.083734855,4
0.580398679,0.558101535,0.531903088,0.533927083,0.453812063,0.519983828,0.393268466,0.45595327,0.401397556,0.475015342,0.372740805,0.469017833,0.347287744,0.541547716,0.556204617,0.419545263,0.665275156,0.397369057,0.770185828,0.478898376,0.601077735,0.568752229,0.734308779,0.699200034,0.880231082,0.863781571,-0.417774826,-0.210636735,-0.377955467,-0.168823823,-0.372440606,-0.269050777,-0.403882354,0.060972787,-0.06082087,-0.047431923,-0.152342111,0.053259186,0.01213365,4
0.584558189,0.561490417,0.513657451,0.540366054,0.427222252,0.528053582,0.380972922,0.452671707,0.396580577,0.475509584,0.37659508,0.469891459,0.347989619,0.468363374,0.508872151,0.377392024,0.619665742,0.39493838,0.719676673,0.48797664,0.58611244,0.554131806,0.721220374,0.701175392,0.875735283,0.867045462,-0.415174097,-0.164530724,-0.352076441,-0.115139738,-0.384417593,-0.227455705,-0.451678216,0.071292326,-0.07122384,-0.056793571,-0.19796741,0.047199655,-0.06351345,4
0.534219861,0.549137592,0.454045385,0.539857507,0.392927647,0.53928113,0.366018683,0.468727291,0.403026879,0.478482544,0.385610163,0.472753942,0.367563635,0.358959019,0.440012664,0.348933816,0.548463523,0.423646778,0.650449812,0.520229876,0.587103844,0.568384409,0.730359852,0.718254328,0.877546549,0.867069185,-0.53454715,-0.224558637,-0.268308103,-0.136522472,-0.194994494,-0.254235655,-0.262340128,0.0239737,-0.023936387,-0.026448697,-0.129166171,0.216676146,0.06752041,4
0.407042027,0.478393555,0.361917496,0.499996722,0.343195677,0.520463228,0.332885921,0.456250817,0.38989678,0.467486799,0.383505464,0.475529343,0.367217571,0.292629898,0.372330755,0.377599716,0.482388079,0.486217499,0.577744663,0.587382972,0.591852844,0.591045558,0.739856422,0.735974312,0.884839356,0.878861487,-0.371849,-0.161509499,-0.141424641,-0.094752654,-0.082165949,-0.154602826,-0.152143046,-0.000459565,0.000346246,0.016499015,0.002127421,0.150859386,0.150156423,4
0.376717269,0.453069836,0.339816958,0.482151419,0.32748884,0.507923305,0.322134078,0.442363799,0.374507964,0.460259855,0.375395715,0.474158198,0.368884653,0.290509969,0.361064106,0.383174777,0.469126672,0.497900963,0.564879656,0.605521619,0.585287631,0.590090692,0.740137398,0.731585681,0.884940326,0.880470991,-0.408805221,-0.213373691,-0.183432847,-0.143842489,-0.11631608,-0.20457451,-0.184826463,-0.003750328,0.003682144,0.011766771,0.031941511,0.14801529,0.215971947,4
0.424228042,0.477032423,0.3582775,0.491602242,0.329675257,0.506453395,0.320563853,0.441783577,0.374193221,0.459825099,0.375064462,0.473358214,0.36738047,0.299930602,0.379902542,0.371150345,0.488912463,0.484353423,0.5938586,0.586310983,0.590736389,0.589636207,0.740333676,0.735808432,0.884303093,0.876711607,-0.499605268,-0.244367987,-0.239814997,-0.172420293,-0.173963875,-0.245537519,-0.242648929,0.007199623,-0.007314157,0.037969865,0.01107647,0.199270755,0.199265346,4
0.542386055,0.540032148,0.452407509,0.525724411,0.37822634,0.520695329,0.346454829,0.456913888,0.394095927,0.466298163,0.377432734,0.473449707,0.362404913,0.395345241,0.472436637,0.358391702,0.580420792,0.414632171,0.68914032,0.507204592,0.604566157,0.581480682,0.733465433,0.72076118,0.880040109,0.873706102,-0.486796618,-0.191220045,-0.265338212,-0.12104857,-0.221270293,-0.249483392,-0.307100892,0.031232644,-0.031354088,0.093511216,-0.163233474,0.326731622,0.026877943,4
0.586705804,0.559646428,0.509933352,0.532719731,0.43536216,0.515517175,0.380019158,0.46315369,0.402478397,0.481059939,0.38163206,0.472934246,0.358162224,0.47722429,0.54013443,0.397846609,0.643873513,0.389799297,0.74656862,0.467681736,0.603531837,0.576167762,0.742909968,0.710959673,0.878862381,0.863453865,-0.567729592,-0.261333257,-0.370327771,-0.224967629,-0.386886537,-0.337034553,-0.379987776,0.054629456,-0.054685675,0.001766695,-0.198993057,0.263852358,0.023484135,4
0.595961392,0.562311769,0.518878162,0.533430755,0.441257328,0.516394198,0.382103115,0.461257041,0.403669983,0.481441438,0.376952708,0.469161212,0.353581846,0.480368614,0.543514907,0.405725896,0.646347463,0.393927902,0.750711441,0.477692693,0.60393554,0.573407531,0.742861867,0.708460271,0.880775273,0.865072012,-0.465559721,-0.184528694,-0.320973426,-0.145775199,-0.318873882,-0.265357912,-0.374149173,0.058095388,-0.058048028,-0.00021658,-0.148602664,0.181404889,0.043481886,4
0.557750285,0.55933392,0.465258062,0.547561884,0.399960369,0.540749907,0.372427732,0.466615766,0.403090239,0.480706066,0.383407265,0.473549843,0.364144593,0.326788634,0.440567285,0.348714173,0.552684963,0.413846582,0.654547036,0.507382393,0.587156177,0.561052084,0.727400482,0.713414609,0.876847625,0.865535736,-0.430236012,-0.160931528,-0.228088543,-0.106557295,-0.201627463,-0.23231785,-0.289714307,0.025159955,-0.025176033,-0.036198769,-0.075382367,0.246415898,0.155595824,4
0.429484785,0.491085708,0.373794764,0.506771505,0.354668885,0.521905065,0.347439319,0.463235706,0.39590317,0.47039026,0.390708983,0.474689007,0.371433139,0.27337712,0.372702122,0.367249012,0.484178513,0.477750719,0.579374552,0.578426421,0.588246346,0.586572945,0.737955332,0.733141363,0.88282007,0.880440414,-0.357626528,-0.143870965,-0.14325884,-0.074877121,-0.0861516,-0.139916152,-0.151170582,0.002424276,-0.002561,0.039906383,-0.004825585,0.179119036,0.154830068,4
0.391452968,0.458323479,0.346613944,0.481904119,0.332412839,0.502086699,0.330631882,0.443570375,0.376171052,0.458810031,0.376774788,0.47382617,0.372612715,0.276195616,0.361394256,0.375492483,0.466557562,0.487420112,0.568712294,0.591023088,0.583948016,0.58736062,0.738544464,0.733213127,0.884733856,0.879978478,-0.383573234,-0.178324044,-0.143273473,-0.117517307,-0.071440682,-0.194371745,-0.144717485,-0.005247489,0.005114366,-0.002926513,0.038790882,0.128502801,0.220381528,4
0.409458071,0.462560743,0.347727269,0.484747559,0.328878611,0.502843499,0.326819956,0.438826084,0.372209251,0.456282675,0.375691295,0.473434061,0.371576786,0.280409485,0.368019938,0.373515815,0.473442972,0.48395592,0.571822226,0.579382896,0.586864293,0.589790285,0.73906821,0.739784062,0.886104584,0.885648191,-0.363155961,-0.150910884,-0.149509221,-0.077303693,-0.093425855,-0.157212615,-0.167332768,-0.000947616,0.000858517,0.006879,0.0138863,0.146782279,0.179526001,4
0.549226344,0.54111135,0.450737387,0.52866298,0.386935681,0.52218163,0.354589522,0.45516786,0.391963154,0.462406009,0.376941025,0.473667294,0.362974912,0.357673377,0.462243497,0.359394729,0.57250011,0.431642443,0.68121177,0.518995643,0.60498029,0.580090344,0.733665347,0.721828818,0.881574869,0.870360672,-0.41723457,-0.14756082,-0.253556937,-0.070641443,-0.212979466,-0.199764416,-0.279414684,0.027571213,-0.027661052,0.047826353,-0.106040612,0.261158615,0.075338408,4
0.605676472,0.560882509,0.525598049,0.536606431,0.446267843,0.526096642,0.384052277,0.457765907,0.399725914,0.47754091,0.370817363,0.468827248,0.346638083,0.505111933,0.542914271,0.402383476,0.644314766,0.399161279,0.752300441,0.47973305,0.602427781,0.568059862,0.736834168,0.703123868,0.878030896,0.865183711,-0.341505468,-0.130927861,-0.339614809,-0.087161846,-0.371439159,-0.189408317,-0.410811484,0.063628264,-0.063561447,0.010988752,-0.175958857,0.198258027,-0.004298605,4
0.603120089,0.561729431,0.527721524,0.538808525,0.44663763,0.524793386,0.371532291,0.454417944,0.399056137,0.475184053,0.373926997,0.470113337,0.342484206,0.5209108,0.540734887,0.40976876,0.64723599,0.412770003,0.750477254,0.515588582,0.597123802,0.563830554,0.723931074,0.707625031,0.879198611,0.867280424,-0.321690112,-0.116294362,-0.378492951,-0.080077991,-0.440499246,-0.183679864,-0.481164366,0.085048385,-0.085019901,0.038673647,-0.181202188,0.14461264,-0.053672384,4
0.526077628,0.528559387,0.428826183,0.52542603,0.370410025,0.528518617,0.351590782,0.44497031,0.381174266,0.471116781,0.378989875,0.471028239,0.363315374,0.321622729,0.427342206,0.354176074,0.532898426,0.42875424,0.639643908,0.531103492,0.580580294,0.559165001,0.723060071,0.715417147,0.877772391,0.869930983,-0.405338764,-0.165464088,-0.248522401,-0.091371164,-0.243448451,-0.186654508,-0.305443376,0.033248831,-0.033197697,-0.050266493,-0.109110735,0.129693255,0.059896369,4
0.409705579,0.468503654,0.352157533,0.485669464,0.330418259,0.502883554,0.323853552,0.442672163,0.375195563,0.459763587,0.377262622,0.47442928,0.365729064,0.281009704,0.377981663,0.371223599,0.485279888,0.484538198,0.583367109,0.58460921,0.590242684,0.589636922,0.738104522,0.736543596,0.884764552,0.883515537,-0.379807472,-0.175543398,-0.143957227,-0.108439103,-0.085991338,-0.173316449,-0.160374165,0.002559891,-0.002712222,0.029482072,-0.004520678,0.158031344,0.153181791,4
0.388527483,0.45544976,0.343688309,0.479121208,0.32802394,0.50026226,0.322560102,0.43697986,0.369761646,0.454846948,0.372655004,0.473819345,0.36500299,0.284335345,0.370032638,0.381196678,0.476985335,0.495134205,0.571428359,0.597633243,0.58575666,0.589665711,0.735401392,0.733680487,0.884600699,0.883784831,-0.381200284,-0.172809526,-0.145730853,-0.116710819,-0.084553383,-0.19734998,-0.159151733,-0.00282409,0.002669936,-0.012152583,0.011630814,0.121039972,0.178261608,4
0.468754858,0.497804582,0.38521713,0.511781633,0.340038747,0.529974878,0.328271627,0.451195002,0.385548681,0.46501559,0.375679553,0.474301577,0.364189684,0.29639104,0.404665172,0.364527851,0.50972116,0.453029066,0.615715742,0.550202608,0.595368743,0.589419663,0.742519915,0.738051951,0.885133326,0.886807024,-0.4154827,-0.160855383,-0.214048594,-0.077375725,-0.174321532,-0.159803003,-0.240397811,0.019854758,-0.020006498,0.081412815,-0.019108847,0.248142913,0.134484917,4
0.579631567,0.552904308,0.490416467,0.539458096,0.414780945,0.531419814,0.379747212,0.460216701,0.400031805,0.471622854,0.375633538,0.473421633,0.353950799,0.441187918,0.519646108,0.385688305,0.633411586,0.406035364,0.735093415,0.485444725,0.609296083,0.580525219,0.743591368,0.718896627,0.879699111,0.869312942,-0.564228594,-0.246590778,-0.340370148,-0.209742904,-0.290665448,-0.338333815,-0.313377559,0.037181973,-0.037115887,-0.0112928,-0.219453841,0.23356545,-0.00581978,4
0.600316644,0.554971278,0.524882853,0.534922242,0.444854975,0.528725982,0.37758559,0.452261776,0.396262497,0.478301346,0.369893253,0.472282559,0.341843098,0.542036712,0.569169819,0.434844822,0.677981555,0.41175434,0.781134665,0.49224329,0.605576754,0.576384842,0.729100883,0.70826149,0.877046049,0.867958903,-0.343890578,-0.149829194,-0.375508636,-0.12059065,-0.419815689,-0.210122705,-0.44918561,0.072534069,-0.072517961,0.048672032,-0.138421237,0.136555135,-0.027637821,4
0.581912875,0.555857956,0.485914052,0.539200544,0.400783479,0.529013634,0.364680797,0.449413151,0.39091751,0.474489778,0.373996556,0.470748484,0.352310121,0.411507487,0.495830208,0.374142081,0.603200912,0.409609795,0.710378706,0.511263013,0.590063989,0.561282516,0.723713219,0.706163466,0.874445021,0.871647716,-0.496626228,-0.194642395,-0.331623793,-0.150322437,-0.351474822,-0.29276365,-0.445670068,0.061009288,-0.060932886,-0.071570441,-0.191654101,0.10578613,0.003832566,4
0.451389313,0.496751487,0.384884059,0.505834997,0.348254263,0.520034373,0.338817239,0.451964617,0.386365831,0.463599533,0.380405068,0.472716182,0.362600148,0.287020206,0.392675012,0.36281094,0.501936853,0.460669786,0.604351044,0.558638394,0.589167833,0.585851908,0.737163007,0.731917262,0.885030568,0.883423269,-0.366563052,-0.131438822,-0.152597934,-0.059995323,-0.103936955,-0.143544003,-0.177131981,0.010574263,-0.010665115,0.043373566,-0.015492043,0.210187674,0.14070414,4
0.389404595,0.455472052,0.344763309,0.478005081,0.330332786,0.499421269,0.324587077,0.439518303,0.372384459,0.456891477,0.373771995,0.473854214,0.364878446,0.28585732,0.365262419,0.375549167,0.472174913,0.486048013,0.568889618,0.589452088,0.584991157,0.586619914,0.738733411,0.733135343,0.885832787,0.883695543,-0.38502869,-0.174031854,-0.13914609,-0.10987667,-0.062639058,-0.182366997,-0.137436807,-0.005855347,0.00570796,-0.021320475,0.005292135,0.098983243,0.160812259,4
0.398904383,0.464218616,0.348541796,0.481153339,0.330434293,0.501434267,0.324655503,0.436970383,0.369769514,0.455024958,0.371837795,0.47363472,0.364825189,0.290478498,0.36726445,0.373136491,0.474111408,0.486297995,0.567888439,0.589946687,0.587438762,0.588596106,0.73727864,0.733745992,0.88188231,0.882104278,-0.402114213,-0.179001153,-0.156687468,-0.116064131,-0.085188225,-0.201263815,-0.159482092,-0.005170633,0.00505106,-0.004100222,0.017813731,0.124059081,0.169229388,4
0.518132567,0.526936412,0.431851536,0.523232162,0.368835032,0.527785659,0.336247653,0.452673197,0.388358265,0.463677973,0.378130257,0.473569155,0.361195087,0.390882343,0.449556023,0.359617352,0.562321603,0.426191628,0.668630242,0.515924037,0.600317121,0.582548082,0.730771899,0.726456523,0.882144213,0.878006816,-0.513239145,-0.213297531,-0.273756534,-0.13546367,-0.200485423,-0.258293718,-0.264255971,0.025782157,-0.025738318,-0.015597423,-0.144462764,0.149909854,0.011788247,4
0.575239122,0.548196554,0.508918583,0.529509187,0.423803568,0.520002306,0.36684078,0.453032672,0.394359767,0.46813789,0.37111643,0.470794588,0.345060229,0.528445244,0.552110255,0.411426365,0.667567134,0.408961266,0.775861204,0.480832934,0.611213505,0.576449394,0.74097532,0.708307207,0.88218677,0.866988599,-0.413839638,-0.237031296,-0.405332506,-0.205128267,-0.423053652,-0.291892231,-0.454313844,0.044605672,-0.044501066,-0.002194778,-0.20463793,0.171849638,-0.021638419,4
0.584543824,0.552755892,0.524175107,0.527042806,0.439338505,0.515067279,0.368628621,0.451059639,0.393464983,0.470650613,0.36393863,0.470317364,0.334679276,0.554848731,0.568361938,0.433618188,0.677726924,0.42726469,0.781413436,0.508704305,0.605235517,0.574498594,0.739195526,0.705163181,0.883394897,0.871953309,-0.414571375,-0.218728259,-0.42140618,-0.198055863,-0.46619755,-0.294325173,-0.494924247,0.066103972,-0.066049345,0.032058202,-0.140109539,0.113832794,-0.024090337,4
0.580683112,0.554525018,0.513111174,0.532054424,0.423209012,0.521568358,0.36303705,0.447561324,0.390052259,0.470657498,0.365782201,0.467850685,0.338828325,0.505210221,0.531024873,0.400546879,0.645674467,0.417971671,0.746165395,0.511841357,0.591733038,0.561816871,0.734563291,0.70730406,0.879462957,0.871705413,-0.382128656,-0.180356041,-0.377737701,-0.147712678,-0.422765255,-0.258147418,-0.474893093,0.068428889,-0.068366423,-0.014644372,-0.142389208,0.063009694,-0.019601801,4
0.522885919,0.532612622,0.434659302,0.529388011,0.373297364,0.532602131,0.350824803,0.453291178,0.389373362,0.468693674,0.377937913,0.472763926,0.361332834,0.390956521,0.440296143,0.358505189,0.549244225,0.427990466,0.659900904,0.525772333,0.586675286,0.565127611,0.729058981,0.720481157,0.880365908,0.875363052,-0.491593659,-0.209080487,-0.294049501,-0.132954717,-0.257334143,-0.254763007,-0.332303822,0.033303145,-0.033211417,-0.062491816,-0.130875722,0.119509473,0.028590506,4
0.406708479,0.465052307,0.349770725,0.484966129,0.326897442,0.507811427,0.320019424,0.438252926,0.37217477,0.457464546,0.373920053,0.473501444,0.35959965,0.317610204,0.375975788,0.371480584,0.480622083,0.485812187,0.575687647,0.58516109,0.592224836,0.588808954,0.735216796,0.731310844,0.885361433,0.88140142,-0.423371404,-0.167726785,-0.173589796,-0.079704396,-0.111741647,-0.146231845,-0.189447746,0.008001483,-0.008082639,0.009684859,-0.024397071,0.125316709,0.111537755,4
0.371689618,0.438616097,0.324179381,0.468875408,0.315284848,0.494753212,0.312967092,0.429210335,0.362801492,0.451685041,0.363943577,0.472344548,0.359999835,0.29986316,0.358848155,0.39179945,0.456787288,0.504140794,0.550835311,0.606593668,0.583780825,0.590328574,0.741764784,0.733857036,0.885299325,0.882567048,-0.436062664,-0.194977134,-0.176386371,-0.120284334,-0.10213089,-0.203775644,-0.180022553,-0.001892712,0.001802012,-0.027170032,0.026304528,0.084466435,0.197855264,4
0.380065024,0.443007559,0.331284463,0.470478237,0.316596448,0.496163994,0.311391294,0.429026276,0.361875236,0.450471818,0.364402771,0.471518904,0.359453768,0.295844555,0.362313181,0.387562633,0.464468867,0.502569199,0.559333622,0.605335295,0.584973693,0.590512633,0.74056679,0.735108793,0.885419965,0.881910205,-0.481628656,-0.228385121,-0.218670532,-0.153354183,-0.151977897,-0.233940288,-0.226186186,0.000486265,-0.000573902,-0.021118822,0.027827498,0.095909633,0.208184212,4
0.512589335,0.52536577,0.428521156,0.522396088,0.366013288,0.527258933,0.339116424,0.44729057,0.384048879,0.454536289,0.37018019,0.472679555,0.356060684,0.344586283,0.442189068,0.356534094,0.553487062,0.428694159,0.661633074,0.519764841,0.600105464,0.581722677,0.73669374,0.729271114,0.882475913,0.880904913,-0.480407953,-0.17826806,-0.250004143,-0.099687606,-0.197827399,-0.211872488,-0.278693259,0.028324466,-0.028370574,0.055515051,-0.145180911,0.210276648,-0.005521566,4
0.595798373,0.559094012,0.518142104,0.533933342,0.443604529,0.520800471,0.383027583,0.453954637,0.396141768,0.478367031,0.369921714,0.472252458,0.34039253,0.469993681,0.540107965,0.395266026,0.651944935,0.391648799,0.757439196,0.463123471,0.604949176,0.566194952,0.73316735,0.701143205,0.877770603,0.863636672,-0.45583272,-0.164126307,-0.309444577,-0.105785273,-0.309793532,-0.257163703,-0.376519829,0.058311008,-0.058246396,0.028069358,-0.206197977,0.207779005,-0.04244107,4
0.603770375,0.561982632,0.526875257,0.534698248,0.448355824,0.514322221,0.383394063,0.452665567,0.396729261,0.481337786,0.370841563,0.470156759,0.334268391,0.48603341,0.552117586,0.416870803,0.66215694,0.402348697,0.766148329,0.476568788,0.600476384,0.564378023,0.737852037,0.699276388,0.87765485,0.865000844,-0.442020833,-0.143275827,-0.330709249,-0.108748004,-0.355350822,-0.254864335,-0.446949184,0.080057919,-0.079973727,0.025710946,-0.198204011,0.221584484,-0.041754864,4
0.525939345,0.552125573,0.448960781,0.546097815,0.39280051,0.539602935,0.366131663,0.460475773,0.396033376,0.482469618,0.38300547,0.472029269,0.368209064,0.314799666,0.429905981,0.354265124,0.540840864,0.430894107,0.649174869,0.520708382,0.581949592,0.55933851,0.725207686,0.722265661,0.880287468,0.87520951,-0.419906765,-0.172798395,-0.207059652,-0.124055542,-0.184433445,-0.238259271,-0.265824378,0.016731638,-0.016767502,-0.06966345,-0.045526557,0.138578042,0.16690132,4
0.415514648,0.481962025,0.361723453,0.498580396,0.346240282,0.51101613,0.339578927,0.45547533,0.388318002,0.464989811,0.385361344,0.47434026,0.370028704,0.27641657,0.370467782,0.372720867,0.484273762,0.489139587,0.585749686,0.594781637,0.588668466,0.588187873,0.735621274,0.734840393,0.884210885,0.881385565,-0.37525484,-0.161672726,-0.145380735,-0.099877506,-0.082970574,-0.173672527,-0.153924718,-0.001690899,0.001556068,0.04182921,-0.004101809,0.202204794,0.15164648,4
0.39114669,0.461268663,0.343757808,0.480913222,0.330235809,0.496079981,0.32565695,0.439335585,0.371427476,0.455330133,0.377405345,0.473977983,0.370684206,0.283270925,0.36547336,0.374332517,0.482010573,0.489700317,0.583003819,0.594338655,0.585116684,0.587308943,0.736937642,0.733208716,0.884820938,0.883657873,-0.42389074,-0.203687236,-0.170061663,-0.138558581,-0.097937576,-0.212622881,-0.171372622,-0.003377688,0.003243565,-0.013103358,0.013741354,0.110508762,0.165843561,4
0.39370966,0.461410344,0.346505731,0.480606079,0.329254955,0.497410446,0.324870497,0.438860089,0.370990574,0.454143673,0.376723111,0.473576397,0.369838595,0.282141209,0.366725594,0.373343468,0.476727813,0.489072531,0.576253653,0.593782365,0.585433185,0.589138865,0.735920489,0.737576842,0.88323915,0.88586849,-0.381490916,-0.179791301,-0.14199096,-0.121431313,-0.074524105,-0.19065097,-0.14495331,-0.008013572,0.007898703,-0.007020188,0.024543757,0.120605364,0.191801101,4
0.506484151,0.520393908,0.417803377,0.519530833,0.355805278,0.528400362,0.337870359,0.449216306,0.3850061,0.458810478,0.375684619,0.473016888,0.365865409,0.331193566,0.433338821,0.357780576,0.545356393,0.432937562,0.655610502,0.524216413,0.597985029,0.583263695,0.733207107,0.728427708,0.882369161,0.879864514,-0.464465231,-0.198496819,-0.231606096,-0.13246192,-0.177912325,-0.222311944,-0.244907111,0.018584322,-0.018641289,0.002772309,-0.149664029,0.138983712,-0.015394998,4
0.588779688,0.552421331,0.505033791,0.534394979,0.423981667,0.531532407,0.368598402,0.452510923,0.390897214,0.470708132,0.367460072,0.470903963,0.351098478,0.490424365,0.538715005,0.400982887,0.652008653,0.403587461,0.760890186,0.49056071,0.611540794,0.578832507,0.743644834,0.71078521,0.879626453,0.867190361,-0.391439736,-0.201049373,-0.332267702,-0.167409986,-0.326751292,-0.286872625,-0.388656706,0.041831486,-0.041786585,-0.036575768,-0.18546924,0.141680151,-0.006208321,4
0.600747705,0.551282167,0.527006269,0.527851224,0.445444673,0.517435193,0.380044222,0.438943774,0.385563076,0.471615374,0.35351789,0.47077927,0.333606064,0.540997863,0.572023094,0.435281932,0.677213967,0.41466254,0.776908934,0.49426195,0.608653069,0.577617705,0.730128586,0.71225667,0.879015505,0.871208906,-0.310693204,-0.105239891,-0.356424391,-0.078378543,-0.419284016,-0.194829315,-0.471057802,0.084708035,-0.084618121,0.048735574,-0.137839347,0.138668999,-0.043842565,4
